"1","1_twoobject",103.32,13.1,60,"M","X[[i]]"
"1","1_equidistant",126.76,14.6,9.25,"M","X[[i]]"
"2","1_equidistant",126.76,12.9,23,"M","X[[i]]"
"3","1_equidistant",105.32,6.9,12.3,"M","X[[i]]"
"4","1_equidistant",85.88,36.9,57.5,"M","X[[i]]"
"5","1_equidistant",119.32,7.3,7.45,"M","X[[i]]"
"6","1_equidistant",115.32,24.1,33.9,"M","X[[i]]"
"7","1_equidistant",130.76,20.9,12.4,"F","X[[i]]"
"8","1_equidistant",137.76,25.65,32.5,"F","X[[i]]"
"9","1_equidistant",115.32,13.55,6.55,"F","X[[i]]"
"10","1_equidistant",91.32,45.55,45.2,"F","X[[i]]"
"11","1_equidistant",88.88,41.2,60,"F","X[[i]]"
"12","1_equidistant",99.32,41.2,60,"F","X[[i]]"
"13","1_equidistant",95.32,50.7,60,"M","X[[i]]"
"14","1_equidistant",76.88,34.6,47.9,"M","X[[i]]"
"15","1_equidistant",117.32,41.05,35.25,"M","X[[i]]"
"16","1_equidistant",83.88,8.8,12.1,"M","X[[i]]"
"17","1_equidistant",125.76,12,6.35,"M","X[[i]]"
"18","1_equidistant",118.32,55.1,43.45,"M","X[[i]]"
"19","1_equidistant",124.76,19.25,10.65,"M","X[[i]]"
"20","1_equidistant",112.32,13.35,39.1,"F","X[[i]]"
"21","1_equidistant",98.32,35.2,34,"F","X[[i]]"
"22","1_equidistant",106.32,28,12.9,"F","X[[i]]"
"23","1_equidistant",94.32,8.1,46.8,"F","X[[i]]"
"24","1_equidistant",109.32,33.75,38,"F","X[[i]]"
"25","1_neartarget",97.32,39.2,60,"M","X[[i]]"
"26","1_neartarget",106.32,40.85,24.05,"M","X[[i]]"
"27","1_neartarget",93.32,51.55,32.8,"M","X[[i]]"
"28","1_neartarget",75.88,49.2,16.95,"M","X[[i]]"
"29","1_neartarget",75.88,45.15,60,"M","X[[i]]"
"30","1_neartarget",112.32,10,11.55,"M","X[[i]]"
"31","1_neartarget",80.88,32.5,59.7,"F","X[[i]]"
"32","1_neartarget",74.88,40.75,35.65,"F","X[[i]]"
"33","1_neartarget",99.32,60,51.2,"F","X[[i]]"
"34","1_neartarget",122.76,14.15,23.2,"F","X[[i]]"
"35","1_neartarget",77.88,60,45.8,"F","X[[i]]"
"36","1_neartarget",100.32,15.3,27.45,"F","X[[i]]"
"37","1_neartarget",101.32,8.2,15.2,"M","X[[i]]"
"38","1_neartarget",104.32,9,13.25,"M","X[[i]]"
"39","1_neartarget",107.32,21.1,23.3,"M","X[[i]]"
"40","1_neartarget",105.32,8.2,6.6,"M","X[[i]]"
"41","1_neartarget",78.88,60,42.15,"M","X[[i]]"
"42","1_neartarget",124.76,27.55,7.45,"M","X[[i]]"
"43","1_neartarget",86.88,33.3,9.8,"F","X[[i]]"
"44","1_neartarget",82.88,14.15,23.7,"F","X[[i]]"
"45","1_neartarget",110.32,12.35,8.95,"F","X[[i]]"
"46","1_neartarget",98.32,8.3,33.2,"F","X[[i]]"
"47","1_neartarget",77.88,32.1,37.2,"F","X[[i]]"
"48","1_neartarget",127.76,33.95,8.5,"F","X[[i]]"
"49","1_fartarget",122.76,11.8,12.35,"M","X[[i]]"
"50","1_fartarget",84.88,60,42.05,"M","X[[i]]"
"51","1_fartarget",93.32,40,26.2,"M","X[[i]]"
"52","1_fartarget",85.88,54.4,60,"M","X[[i]]"
"53","1_fartarget",104.32,24.6,34.95,"M","X[[i]]"
"54","1_fartarget",116.32,10.5,11.7,"M","X[[i]]"
"55","1_fartarget",72.88,41.65,49.15,"M","X[[i]]"
"56","1_fartarget",114.32,8.45,14.15,"F","X[[i]]"
"57","1_fartarget",92.32,41.7,29.3,"F","X[[i]]"
"58","1_fartarget",130.76,9.35,7.7,"F","X[[i]]"
"59","1_fartarget",75.88,60,40.35,"F","X[[i]]"
"60","1_fartarget",126.76,19.1,23.3,"F","X[[i]]"
"61","1_fartarget",84.88,28.4,20.45,"M","X[[i]]"
"62","1_fartarget",78.88,5.9,37.6,"M","X[[i]]"
"63","1_fartarget",96.32,15.6,7.65,"M","X[[i]]"
"64","1_fartarget",108.32,46.15,60,"M","X[[i]]"
"65","1_fartarget",107.32,37.25,26.25,"M","X[[i]]"
"66","1_fartarget",80.88,23.4,10.6,"M","X[[i]]"
"67","1_fartarget",105.32,56,60,"M","X[[i]]"
"68","1_fartarget",81.88,15.85,16.45,"F","X[[i]]"
"69","1_fartarget",93.32,13.9,20.35,"F","X[[i]]"
"70","1_fartarget",108.32,6.65,6.25,"F","X[[i]]"
"71","1_fartarget",101.32,11.75,20.45,"F","X[[i]]"
"72","1_fartarget",97.32,47.1,6.95,"F","X[[i]]"
"1","1_twoobject",130.76,9.85,19.05,"M","X[[i]]"
"2","1_twoobject",89.88,39.1,60,"M","X[[i]]"
"3","1_twoobject",81.88,6.6,29.8,"M","X[[i]]"
"4","1_twoobject",111.32,9.7,5.55,"F","X[[i]]"
"5","1_twoobject",99.32,42.05,37.45,"F","X[[i]]"
"6","1_twoobject",85.88,7.3,22.3,"F","X[[i]]"
"7","1_twoobject",109.32,59.25,60,"F","X[[i]]"
"8","1_twoobject",112.32,5.05,7.95,"F","X[[i]]"
"9","1_twoobject",89.88,23.65,18.4,"M","X[[i]]"
"10","1_twoobject",97.32,60,50.65,"M","X[[i]]"
"11","1_twoobject",113.32,44.6,60,"M","X[[i]]"
"12","1_twoobject",114.32,28.6,60,"M","X[[i]]"
"13","1_twoobject",109.32,20.2,10.25,"M","X[[i]]"
"14","1_twoobject",109.32,5.45,7.8,"F","X[[i]]"
"15","1_twoobject",103.32,7.05,6.6,"F","X[[i]]"
"16","1_twoobject",77.88,45.3,60,"F","X[[i]]"
"17","1_oneobject",119.32,35.5,26.9,"M","X[[i]]"
"18","1_oneobject",83.88,19.4,15.2,"M","X[[i]]"
"19","1_oneobject",96.32,11.55,38.05,"M","X[[i]]"
"20","1_oneobject",117.32,21.65,27.25,"M","X[[i]]"
"21","1_oneobject",75.88,6.2,7.65,"F","X[[i]]"
"22","1_oneobject",111.32,8.7,7.25,"F","X[[i]]"
"23","1_oneobject",89.88,12.35,8.4,"F","X[[i]]"
"24","1_oneobject",127.76,6.6,7.95,"F","X[[i]]"
"25","1_oneobject",84.88,32.65,28.2,"M","X[[i]]"
"26","1_oneobject",118.32,37.25,34.15,"M","X[[i]]"
"27","1_oneobject",123.76,27.1,15.35,"M","X[[i]]"
"28","1_oneobject",92.32,12.35,11.85,"M","X[[i]]"
"29","1_oneobject",111.32,6.9,14.8,"F","X[[i]]"
"30","1_oneobject",92.32,33.15,7.95,"F","X[[i]]"
"31","1_oneobject",75.88,17.3,12.5,"F","X[[i]]"
"32","1_oneobject",92.32,12.45,40.8,"F","X[[i]]"
"33","1_hidden",85.88,34.95,12.1,"M","X[[i]]"
"34","1_hidden",92.32,33.75,37.7,"M","X[[i]]"
"35","1_hidden",79.88,60,30.35,"M","X[[i]]"
"36","1_hidden",75.88,58.1,60,"F","X[[i]]"
"37","1_hidden",119.32,6.9,9,"F","X[[i]]"
"38","1_hidden",84.88,12,26.4,"F","X[[i]]"
"39","1_hidden",113.32,10.9,10.9,"F","X[[i]]"
"40","1_hidden",117.32,11,20.4,"F","X[[i]]"
"41","1_hidden",86.88,8.3,10.25,"M","X[[i]]"
"42","1_hidden",75.88,6.6,21.6,"M","X[[i]]"
"43","1_hidden",121.76,15.5,17.65,"M","X[[i]]"
"44","1_hidden",95.32,42,39.75,"M","X[[i]]"
"45","1_hidden",110.32,32.9,12.7,"F","X[[i]]"
"46","1_hidden",95.32,33.85,14.65,"F","X[[i]]"
"47","1_hidden",120.32,31.7,31.9,"F","X[[i]]"
"48","1_hidden",110.32,12.95,7.55,"F","X[[i]]"
"1","3_statechangebarrier",122,10.6,13.733333,"f","X[[i]]"
"2","3_statechangebarrier",91,35.833333,34.1,"m","X[[i]]"
"3","3_statechangebarrier",113,8.533333,16,"f","X[[i]]"
"4","3_statechangebarrier",95,24.733333,25.9,"m","X[[i]]"
"5","3_statechangebarrier",103,16.3,26.866667,"m","X[[i]]"
"6","3_statechangebarrier",104,9.733333,9.333333,"f","X[[i]]"
"7","3_statechangebarrier",118,13.366667,15.766667,"m","X[[i]]"
"8","3_statechangebarrier",111,11.533333,20.566667,"m","X[[i]]"
"9","3_statechangebarrier",97,18.066667,6.833333,"f","X[[i]]"
"10","3_statechangebarrier",122,11.433333,19.766667,"f","X[[i]]"
"11","3_statechangebarrier",121,8.6,11.266667,"m","X[[i]]"
"12","3_statechangebarrier",106,17.566667,13.766667,"f","X[[i]]"
"13","3_statechangebarrier",114,5.533333,5.133333,"m","X[[i]]"
"14","3_statechangebarrier",102,3.066667,7.366667,"f","X[[i]]"
"15","3_statechangebarrier",94,7.8,21.7,"m","X[[i]]"
"16","3_statechangebarrier",98,3.7,5,"f","X[[i]]"
"17","3_statechangebarrier",96,12.366667,12.833333,"f","X[[i]]"
"18","3_statechangebarrier",107,6.3,12.9,"f","X[[i]]"
"19","3_statechangebarrier",115,10.333333,17.3,"f","X[[i]]"
"20","3_statechangebarrier",113,11.966667,12.833333,"f","X[[i]]"
"21","3_statechangenobarrier",100,22,8.1,"f","X[[i]]"
"22","3_statechangenobarrier",101,29.246667,20.67,"f","X[[i]]"
"23","3_statechangenobarrier",121,7.2,4.433333,"f","X[[i]]"
"24","3_statechangenobarrier",112,7.3,5.033333,"f","X[[i]]"
"25","3_statechangenobarrier",122,4.933333,3.2,"m","X[[i]]"
"26","3_statechangenobarrier",112,9.433333,7.966667,"m","X[[i]]"
"27","3_statechangenobarrier",104,10.433333,10.7,"f","X[[i]]"
"28","3_statechangenobarrier",114,11.7,12.6,"f","X[[i]]"
"29","3_statechangenobarrier",112,4.266667,5.6,"f","X[[i]]"
"30","3_statechangenobarrier",105,4.7,6.2,"m","X[[i]]"
"31","3_statechangenobarrier",93,10.4,5.233333,"m","X[[i]]"
"32","3_statechangenobarrier",91,28.366667,16.7,"m","X[[i]]"
"33","3_statechangenobarrier",113,5.833333,6.833333,"f","X[[i]]"
"34","3_statechangenobarrier",93,13.5,31.566667,"m","X[[i]]"
"35","3_statechangenobarrier",121,5.066667,5.533333,"m","X[[i]]"
"36","3_statechangenobarrier",122,6.7,6.233333,"m","X[[i]]"
"37","3_statechangenobarrier",118,5.8,4.9,"m","X[[i]]"
"38","3_statechangenobarrier",101,7.566667,4.466667,"f","X[[i]]"
"39","3_statechangenobarrier",115,1.79,2.223333,"f","X[[i]]"
"40","3_statechangenobarrier",95,5.833333,7.566667,"f","X[[i]]"
"41","4_statechangenotcausal",109,8.67,11.17,"m","X[[i]]"
"42","4_statechangenotcausal",112,5.3,3.7,"m","X[[i]]"
"43","4_statechangenotcausal",104,18.2,7.1,"f","X[[i]]"
"44","4_statechangenotcausal",99,18.5,15.3,"f","X[[i]]"
"45","4_statechangenotcausal",104,17.03,10.43,"f","X[[i]]"
"46","4_statechangenotcausal",93,6.33,6.9,"f","X[[i]]"
"47","4_statechangenotcausal",107,9.27,6.93,"m","X[[i]]"
"48","4_statechangenotcausal",121,8.93,7.13,"m","X[[i]]"
"49","4_statechangenotcausal",102,8.03,16.9,"f","X[[i]]"
"50","4_statechangenotcausal",107,12,18.67,"f","X[[i]]"
"51","4_statechangenotcausal",107,13.63,35.27,"m","X[[i]]"
"52","4_statechangenotcausal",118,9.67,9.3,"f","X[[i]]"
"53","4_statechangenotcausal",120,26.83,24.2,"f","X[[i]]"
"54","4_statechangenotcausal",114,31.37,16.67,"m","X[[i]]"
"55","4_statechangenotcausal",97,34.83,11.1,"m","X[[i]]"
"56","4_statechangenotcausal",98,21.53,18.73,"f","X[[i]]"
"57","4_statechangenotcausal",107,7.83,12.03,"f","X[[i]]"
"58","4_statechangenotcausal",121,35.97,31.3,"f","X[[i]]"
"59","4_statechangenotcausal",95,23.7,20.93,"f","X[[i]]"
"60","4_statechangenotcausal",99,9.97,22.37,"m","X[[i]]"
"61","5_statechangenotcausal",95,12.92,3.93,"m","X[[i]]"
"62","5_statechangenotcausal",112,4.1,3.1,"f","X[[i]]"
"63","5_statechangenotcausal",120,6.62,6.56,"m","X[[i]]"
"64","5_statechangenotcausal",99,12.54,6.09,"f","X[[i]]"
"65","5_statechangenotcausal",113,25.44,8.94,"m","X[[i]]"
"66","5_statechangenotcausal",119,3.23,10.12,"m","X[[i]]"
"67","5_statechangenotcausal",93,7.39,8.9,"m","X[[i]]"
"68","5_statechangenotcausal",112,45,37.39,"m","X[[i]]"
"69","5_statechangenotcausal",106,7.6,15.16,"m","X[[i]]"
"70","5_statechangenotcausal",99,13.17,6.8,"f","X[[i]]"
"71","5_statechangenotcausal",97,19.16,12.43,"m","X[[i]]"
"72","5_statechangenotcausal",119,21.22,10.6,"f","X[[i]]"
"73","5_statechangenotcausal",114,10.92,16.2,"m","X[[i]]"
"74","5_statechangenotcausal",120,3.95,2.11,"m","X[[i]]"
"75","5_statechangenotcausal",120,5.04,6.67,"m","X[[i]]"
"76","5_statechangenotcausal",117,4.62,3.25,"m","X[[i]]"
"77","5_statechangenotcausal",105,8.86,17.93,"f","X[[i]]"
"78","5_statechangenotcausal",114,9.92,12.11,"f","X[[i]]"
"79","5_statechangenotcausal",105,9.09,8.91,"m","X[[i]]"
"80","5_statechangenotcausal",98,37.47,18.94,"f","X[[i]]"
"81","5_statechangenotcausal",118,6.7,10.9,"m","X[[i]]"
"82","5_statechangenotcausal",93,9.42,26.33,"f","X[[i]]"
"83","5_statechangenotcausal",112,27.79,17.09,"f","X[[i]]"
"84","5_statechangenotcausal",120,3.16,5.79,"m","X[[i]]"
"85","5_statechangenotcausal",120,11.63,12.54,"m","X[[i]]"
"86","5_statechangenotcausal",97,8.12,7.49,"m","X[[i]]"
"87","5_statechangecausal",112,15.43,16.62,"f","X[[i]]"
"88","5_statechangecausal",106,6.04,7.88,"m","X[[i]]"
"89","5_statechangecausal",96,1.82,9.93,"f","X[[i]]"
"90","5_statechangecausal",110,5.49,3.73,"m","X[[i]]"
"91","5_statechangecausal",99,11.13,17.57,"f","X[[i]]"
"92","5_statechangecausal",109,8.69,9.3,"m","X[[i]]"
"93","5_statechangecausal",100,8.25,11.18,"m","X[[i]]"
"94","5_statechangecausal",112,2.24,4.19,"m","X[[i]]"
"95","5_statechangecausal",102,11.52,6.09,"f","X[[i]]"
"96","5_statechangecausal",96,8.33,18.82,"m","X[[i]]"
"97","5_statechangecausal",102,2.98,3.14,"f","X[[i]]"
"98","5_statechangecausal",97,7.54,7.18,"f","X[[i]]"
"99","5_statechangecausal",113,6.24,8.02,"m","X[[i]]"
"100","5_statechangecausal",95,1.82,4.33,"m","X[[i]]"
"101","5_statechangecausal",92,8.75,19.16,"m","X[[i]]"
"102","5_statechangecausal",103,6.51,6.78,"f","X[[i]]"
"103","5_statechangecausal",104,2.39,5.27,"f","X[[i]]"
"104","5_statechangecausal",107,5.69,12.25,"f","X[[i]]"
"105","5_statechangecausal",112,3.41,7.82,"f","X[[i]]"
"106","5_statechangecausal",109,22.99,35.05,"m","X[[i]]"
"107","5_statechangecausal",121,8.79,16.78,"m","X[[i]]"
"108","5_statechangecausal",92,8.52,16.28,"f","X[[i]]"
"109","5_statechangecausal",98,6.34,22.55,"m","X[[i]]"
"110","5_statechangecausal",119,13.18,12.78,"m","X[[i]]"
"111","5_statechangecausal",120,9.59,6.73,"m","X[[i]]"
"112","5_statechangecausal",109,8.89,26.88,"f","X[[i]]"
"113","1_pickupglove",103,29.25,24.98,"m","X[[i]]"
"114","1_pickupglove",102,20.39,30.41,"f","X[[i]]"
"115","1_pickupglove",113,19.25,21.41,"f","X[[i]]"
"116","1_pickupglove",101,21.31,21.02,"m","X[[i]]"
"117","1_pickupglove",107,24.05,22.81,"f","X[[i]]"
"118","1_pickupglove",100,8.55,5.86,"f","X[[i]]"
"119","1_pickupglove",113,19.35,15.59,"m","X[[i]]"
"120","1_pickupglove",122,8.93,6.85,"m","X[[i]]"
"121","1_pickupglove",102,16.51,13.69,"f","X[[i]]"
"122","1_pickupglove",105,16.52,5.99,"f","X[[i]]"
"123","1_pickupglove",92,13.09,20.46,"m","X[[i]]"
"124","1_pickupglove",110,11.05,18.74,"m","X[[i]]"
"125","1_pickupglove",118,11.83,12.66,"m","X[[i]]"
"126","1_pickupglove",114,34.74,40.02,"f","X[[i]]"
"127","1_pickupglove",105,15.33,17.1,"f","X[[i]]"
"128","1_pickupglove",111,18.09,24.68,"f","X[[i]]"
"129","1_pickupglove",97,11.61,5.9,"m","X[[i]]"
"130","1_pickupglove",110,7.73,17.67,"f","X[[i]]"
"131","1_pickupglove",117,20.72,22.83,"m","X[[i]]"
"132","1_pickupglove",116,8.58,11.9,"f","X[[i]]"
"133","2_pickupbarehand",100,11.866667,7.596667,"f","X[[i]]"
"134","2_pickupbarehand",107,18.316667,30.903333,"m","X[[i]]"
"135","2_pickupbarehand",93,7.226667,7.873333,"f","X[[i]]"
"136","2_pickupbarehand",116,4.556667,5.393333,"m","X[[i]]"
"137","2_pickupbarehand",98,10.793333,8.786667,"m","X[[i]]"
"138","2_pickupbarehand",117,4.236667,9.57,"f","X[[i]]"
"139","2_pickupbarehand",104,3.11,4.336667,"m","X[[i]]"
"140","2_pickupbarehand",116,4.913333,2.59,"m","X[[i]]"
"141","2_pickupbarehand",118,11.643333,18.67,"f","X[[i]]"
"142","2_pickupbarehand",101,5.53,5.64,"f","X[[i]]"
"143","2_pickupbarehand",120,5.456667,5.73,"f","X[[i]]"
"144","2_pickupbarehand",108,7.75,8.273333,"m","X[[i]]"
"145","2_pickupbarehand",109,10.696667,9.36,"m","X[[i]]"
"146","2_pickupbarehand",97,7.956667,13.206667,"f","X[[i]]"
"147","2_pickupbarehand",104,4.453333,9,"f","X[[i]]"
"148","2_pickupbarehand",110,5.64,7.013333,"f","X[[i]]"
"149","2_pickupbarehand",113,13.28,9.71,"f","X[[i]]"
"150","2_pickupbarehand",105,5.626667,6.58,"m","X[[i]]"
"151","2_pickupbarehand",116,8.873333,9.253333,"f","X[[i]]"
"152","2_pickupbarehand",107,8.793333,14.813333,"f","X[[i]]"
"1","1_statechange_objectswap",120.32,12.3873333333333,16.524,"f","X[[i]]"
"2","1_statechange_objectswap",95.32,13.158,10.676,"m","X[[i]]"
"3","1_statechange_objectswap",95.32,45.254,45.22,"m","X[[i]]"
"4","1_statechange_objectswap",101.32,10.336,12.58,"f","X[[i]]"
"5","1_statechange_objectswap",95.32,5.661,15.198,"m","X[[i]]"
"6","1_statechange_objectswap",103.32,9.945,11.22,"f","X[[i]]"
"7","1_statechange_objectswap",103.32,44.5513333333333,34.8273333333333,"f","X[[i]]"
"8","1_statechange_objectswap",119.32,28.9396666666667,43.3726666666667,"f","X[[i]]"
"9","1_statechange_objectswap",115.32,9.81466666666667,26.18,"f","X[[i]]"
"10","1_statechange_objectswap",120.32,15.742,8.31866666666667,"m","X[[i]]"
"11","1_statechange_objectswap",109.32,11.084,20.842,"f","X[[i]]"
"12","1_statechange_objectswap",103.32,31.994,30.8526666666667,"f","X[[i]]"
"13","1_statechange_objectswap",109.32,26.5766666666667,21.2726666666667,"m","X[[i]]"
"14","1_statechange_objectswap",119.32,15.9573333333333,15.8213333333333,"m","X[[i]]"
"15","1_statechange_objectswap",105.32,22.9726666666667,23.7433333333333,"m","X[[i]]"
"16","1_statechange_objectswap",100.32,21.3973333333333,10.2226666666667,"m","X[[i]]"
"17","1_statechange_objectswap",99.32,40.12,29.784,"m","X[[i]]"
"18","1_statechange_objectswap",97.32,32.5833333333333,28.8886666666667,"m","X[[i]]"
"19","1_statechange_objectswap",93.32,9.93933333333333,18.4506666666667,"m","X[[i]]"
"20","1_statechange_objectswap",104.32,14.6313333333333,9.758,"m","X[[i]]"
"1","2_disambiguatingobjectgoal",100.32,1.41666666666667,3.55666666666667,"F","X[[i]]"
"2","2_disambiguatingobjectgoal",121.76,3.96,18.665,"M","X[[i]]"
"3","2_disambiguatingobjectgoal",119.32,4.93,3.575,"M","X[[i]]"
"4","2_disambiguatingobjectgoal",98.32,5.145,10.12,"M","X[[i]]"
"5","2_disambiguatingobjectgoal",96.32,10.2833333333333,6.36,"F","X[[i]]"
"6","2_disambiguatingobjectgoal",97.32,6.95666666666667,16.8133333333333,"F","X[[i]]"
"7","2_disambiguatingobjectgoal",115.32,2.44333333333333,3.64666666666667,"F","X[[i]]"
"8","2_disambiguatingobjectgoal",97.32,1.57,1.72333333333333,"F","X[[i]]"
"9","2_disambiguatingobjectgoal",114.32,8.67,9.76333333333333,"M","X[[i]]"
"10","2_disambiguatingobjectgoal",95.32,12.8833333333333,10.1066666666667,"M","X[[i]]"
"11","2_disambiguatingobjectgoal",113.32,2.89333333333333,8.16,"M","X[[i]]"
"12","2_disambiguatingobjectgoal",109.32,9.18333333333333,8.04,"F","X[[i]]"
"13","2_disambiguatingobjectgoal",113.32,3.45666666666667,5.52666666666667,"F","X[[i]]"
"14","2_disambiguatingobjectgoal",96.32,5.79,22.7733333333333,"M","X[[i]]"
"15","2_disambiguatingobjectgoal",111.32,7.60333333333333,7.6,"M","X[[i]]"
"16","2_disambiguatingobjectgoal",99.32,10.7666666666667,10.0766666666667,"M","X[[i]]"
"17","2_disambiguatingobjectgoal",97.32,10.7933333333333,11.4966666666667,"F","X[[i]]"
"18","2_disambiguatingobjectgoal",98.32,4.06,12.41,"M","X[[i]]"
"19","2_disambiguatingobjectgoal",91.32,46.1366666666667,64.75,"M","X[[i]]"
"20","2_disambiguatingobjectgoal",94.32,11.5866666666667,34.1233333333333,"M","X[[i]]"
"21","2_disambiguatingobjectgoal",96.32,7.47,9.49,"M","X[[i]]"
"22","2_disambiguatingobjectgoal",121.32,18.2766666666667,7.53,"F","X[[i]]"
"23","2_disambiguatingobjectgoal",109.32,3.94666666666667,6.17,"M","X[[i]]"
"24","2_disambiguatingobjectgoal",91.32,24.2666666666667,23.1733333333333,"M","X[[i]]"
